iD,N,mu,T,m,q,C2,err
3,100,1.7,0.875,-0.135076,0.026763403200000008,31.307919619503046,1.2240093265558005
3,100,0.2,0.65,0.001192,5.476640000000001e-05,15.249774420705617,0.28194277196106365
3,100,0.6,1.475,-0.0018859999999999997,8.482760000000001e-05,1.8602248197527547,0.2191624967916878
3,100,0.0,1.7,0.0007239999999999999,9.3604e-05,1.5246298057593353,0.23644291800206482
3,100,0.6,1.4,0.0012419999999999998,7.54956e-05,1.8646407332245598,0.2175908758119397
3,100,1.4,1.7,-0.0007499999999999998,8.125560000000001e-05,1.7963838227324413,0.24404698521123405
3,100,0.9,1.025,0.00014199999999999998,0.0001116452,3.9288221458568984,0.2033992293160491
3,100,0.7,1.925,0.0003919999999999997,0.0001282368,1.379225372165867,0.2453456216585291
3,100,1.1,1.175,0.0018379999999999996,9.42724e-05,2.9666836817103657,0.21719724107569344
3,100,1.0,1.7,-0.0012579999999999996,0.00010662840000000001,1.5257187841428095,0.2380381566260019
3,100,0.2,1.4,0.0017320000000000002,0.00010305840000000002,1.7723819301755168,0.21816601218566886
3,100,0.0,0.725,-0.00023600000000000007,5.67888e-05,14.395843368754502,0.26441562607617386
3,100,0.2,1.475,0.0004119999999999999,9.494640000000001e-05,1.7222822366526356,0.21522341512450446
3,100,0.6,0.65,0.0011879999999999994,0.00011226320000000002,13.65484385705678,0.28027338000236585
3,100,1.3,0.875,0.009372,0.00022587119999999995,26.459722838133015,0.4342772133072931
3,100,2.0,1.625,0.0020080000000000002,7.64368e-05,5.465391486441333,0.26724642628019946
3,100,1.8,1.4,0.004832,9.335999999999999e-05,2.3699551390056897,0.2148841315769197
3,100,0.8,1.1,-0.00023599999999999996,0.0001125808,3.316004348408331,0.21014053311419312
3,100,1.3,1.775,0.0006100000000000001,8.914760000000001e-05,1.5213099243633121,0.2368621698564964
3,100,0.1,0.5,-0.0014399999999999997,0.00018775439999999997,20.448192263495535,0.605214107071856
3,100,1.7,1.55,-0.004426,9.794759999999999e-05,2.666015847413439,0.2325834286419607
3,100,1.0,0.8,-0.00236,9.06336e-05,12.101371260598233,0.2711146679174526
3,100,0.8,1.175,0.000832,7.597360000000001e-05,3.156140945025106,0.21998940658271018
3,100,0.1,0.575,0.0064020000000000014,0.001956262,40.72278227855859,2.8779792931410415
3,100,0.8,0.725,-0.001448,6.905519999999998e-05,17.791459641500406,0.35367394689739146
3,100,0.1,1.325,0.0018880000000000001,0.0001231488,2.119795735499997,0.21656392904317792
3,100,0.7,1.55,0.00016999999999999993,0.00010252600000000003,1.6319203872241486,0.22561130498687484
3,100,2.0,0.65,0.9183979999999999,0.8808647484000001,0.07376709845899106,377.9655182304285
3,100,1.6,1.325,-0.0045639999999999995,8.645759999999999e-05,3.7544993774535156,0.23282624053477807
3,100,1.6,2.0,0.00010199999999999986,0.00010064359999999999,1.483002785693333,0.26219704249735376
3,100,1.9,1.85,0.0029540000000000005,0.00014040840000000002,1.79470312656152,0.2513625196073152
3,100,1.2,1.1,0.0012139999999999998,9.412359999999998e-05,3.0707890024149207,0.20788521640385826
3,100,1.0,1.25,0.0014780000000000004,0.0001085628,2.1134575375095612,0.20573176026768084
3,100,0.9,1.85,-0.002758000000000001,8.006680000000002e-05,1.4153731110673287,0.23852956304518563
3,100,0.5,1.325,0.0013999999999999998,9.303359999999999e-05,2.0719978480367818,0.21226222504253042
3,100,0.3,1.55,-0.0007759999999999999,0.00010810240000000002,1.638704566321187,0.22361431684466354
3,100,1.4,0.8,-0.004748,0.0001029168,25.117615633262073,0.5218817774345504
3,100,0.0,0.65,-0.0006860000000000001,0.0001090324,16.101559451674124,0.2825520240600795
3,100,0.5,0.575,0.0034599999999999995,9.580640000000001e-05,34.50070840948816,0.4794439129091129
3,100,1.3,1.55,0.005102,0.00011575000000000002,2.1209607872788983,0.22761802995122093
3,100,0.0,1.625,0.0006419999999999998,0.0001270836,1.5468628563949494,0.22748562605389352
3,100,1.8,1.625,0.0006319999999999997,8.661120000000002e-05,2.6663341250527863,0.24771459046366293
3,100,2.0,1.4,-0.010038000000000002,0.00014194439999999997,32.81241643101499,0.5563652097041
3,100,1.7,1.775,-0.003114,0.00011057799999999998,1.7331564158158874,0.24186070252038583
3,100,0.5,0.5,0.009186000000000001,0.0027470572,34.90260487008453,84.18863390711357
3,100,1.4,1.25,0.0017519999999999999,8.214479999999998e-05,6.989747727262553,0.24891807260843987
3,100,1.2,2.0,-0.00049,9.91708e-05,1.3291778985451674,0.2573358792062941
3,100,1.6,1.1,0.002941999999999999,8.10028e-05,20.309015321699068,0.32846724108103337
3,100,1.2,1.325,0.001792,6.96776e-05,2.1106607543503366,0.21854170320161348
3,100,1.8,0.65,-0.8471999999999998,0.8174340968,0.13582257470677267,16.868341871627464
3,100,0.2,1.325,0.00032200000000000013,0.00011064919999999999,2.0661968191128004,0.21877072273164494
3,100,0.4,1.55,-0.0001179999999999998,9.09836e-05,1.6294525664369488,0.22383808262281776
3,100,1.3,0.8,0.044868000000000005,0.002762856,39.00716641909535,18.71156953030629
3,100,0.2,0.575,-0.007849999999999996,0.027474994799999996,38.13208749789864,102.88498031101662
3,100,2.0,0.95,-0.4918059999999999,0.28984878519999996,14.939050301419435,10.635758927437882
3,100,1.4,1.55,-0.00336,8.879520000000002e-05,2.7521149706107666,0.23745466657549694
3,100,0.2,0.5,0.008084000000000001,0.005338176,32.88660462326554,10.934960314017015
3,100,1.0,1.775,0.002232,0.00010456959999999998,1.4559093649284165,0.23809615774693824
3,100,0.0,1.55,-0.0003260000000000001,8.72412e-05,1.710924044436905,0.2247802044784194
3,100,2.0,1.925,-0.00167,8.894600000000001e-05,3.430265884624558,0.26680655999191727
3,100,1.3,1.25,-0.0023260000000000004,9.22636e-05,3.0244741951461958,0.21812345492522398
3,100,1.5,2.0,-0.0004339999999999999,0.00014886440000000002,1.4841831781926857,0.2591546759157141
3,100,1.1,1.1,-0.0028219999999999994,0.00010361559999999999,3.205126838848078,0.21076011248326232
3,100,1.5,1.325,-0.0009960000000000001,8.225920000000001e-05,2.484561793281677,0.22418814184401514
3,100,1.9,0.725,-0.7757840000000001,0.7847801776000002,0.15922226962389627,271.7868198613989
3,100,0.9,1.775,-0.0004879999999999996,0.00011697600000000003,1.5606938559334258,0.23329752205885623
3,100,0.6,0.5,-0.002456,0.00015333919999999996,16.76496257519132,0.4324534546704628
3,100,1.4,1.775,-0.0005040000000000001,0.000106792,1.4623849193347442,0.24457368177392774
3,100,1.0,1.55,0.0010359999999999998,9.180959999999999e-05,1.6258076563942674,0.22955789297297172
3,100,0.9,1.7,0.0010519999999999998,0.0001154672,1.5514270817391045,0.23498637098142167
3,100,1.7,0.8,0.723392,0.59797596,1.187674729790011,11.212659842680086
3,100,0.6,0.575,0.000604,6.81528e-05,16.207260582946798,0.31194462470750134
3,100,1.8,0.95,0.78223,0.7354756723999999,0.18525302122868773,88.07072547230266
3,100,0.6,1.325,0.00018000000000000026,0.00012005600000000002,2.0381262342002913,0.21942680517548166
3,100,0.0,0.575,0.0007099999999999999,9.53404e-05,29.935401990033416,0.4939653905280272
3,100,0.8,0.8,0.0017720000000000008,0.00010300399999999998,8.413597460387145,0.22584591769284534
3,100,1.9,0.5,-0.8985140000000001,0.9435091452000001,0.023550940297778458,77.76807414326994
3,100,0.8,0.875,-0.0010139999999999997,6.5694e-05,9.548003631584445,0.2391539417302811
3,100,1.1,1.325,0.004354,0.0001036236,2.275075228926161,0.21912761195523445
3,100,1.1,2.0,0.0010279999999999998,9.52536e-05,1.3511851379663329,0.255872272083482
3,100,1.5,1.1,-0.0002720000000000002,0.0001283192,8.286808513453437,0.2414835598713471
3,100,1.7,1.25,0.0049440000000000005,9.90424e-05,22.718309780912787,0.37946954938356187
3,100,1.8,1.925,0.00029400000000000004,8.4786e-05,1.4731209734731043,0.25360793712436996
3,100,1.6,1.175,-0.016894000000000003,0.0005220484,24.23317847006406,0.387432197207889
3,100,1.9,1.025,-0.20171199999999995,0.0491979888,34.43244199157727,1.0144446642575493
3,100,2.0,1.475,-0.001124,6.358399999999999e-05,11.408759112643125,0.2793876989937235
3,100,1.7,1.7,-0.002856,0.000133336,2.4440195482085763,0.24437788708721797
3,100,0.5,1.4,-0.0005539999999999999,8.644919999999999e-05,1.8236549317384567,0.22756259180196797
3,100,0.5,1.475,-0.0014040000000000003,8.461360000000001e-05,1.8020210889501098,0.22392397967684483
3,100,0.8,1.25,-0.001058,9.40908e-05,2.641408828614699,0.21630577758010525
3,100,0.1,0.65,-0.000458,7.02444e-05,7.812724767240013,0.2282353994606704
3,100,1.4,0.875,0.022496000000000002,0.0008133183999999999,32.034299994585574,0.6198217042611105
3,100,0.9,0.95,0.0013360000000000002,5.12496e-05,6.417147570460047,0.22277807386572734
3,100,0.0,1.475,0.0005459999999999999,0.00013234759999999999,1.727035412042057,0.22085559471594893
3,100,1.2,1.175,-0.0041979999999999995,0.00013905320000000005,3.5923464719664913,0.21833744899264906
3,100,0.4,1.925,-0.0015860000000000002,7.55796e-05,1.3810563544607222,0.2500516102768156
3,100,0.8,1.625,0.0010299999999999999,8.690200000000002e-05,1.5602988220112544,0.2219188468041792
3,100,1.0,0.875,0.00567,0.0001807804,6.012605802872379,0.21767707348509657
3,100,0.9,2.0,0.00048800000000000015,0.00010175760000000001,1.3514958732786928,0.2630208749915168
3,100,0.5,0.65,-2.3999999999999794e-05,0.0001266832,19.91066746847722,0.33400993959594966
3,100,0.1,1.475,0.0013700000000000001,0.0001689356,1.6861673753665343,0.22092329553661846
3,100,0.1,1.4,-0.001372,0.00010756160000000002,2.170694671400793,0.22430228714688033
3,100,1.3,1.7,0.0005400000000000001,8.877360000000003e-05,1.5965227393759336,0.23874368945371846
3,100,1.8,1.475,0.004176,0.00013585120000000003,5.333680551073224,0.2527373134758243
3,100,1.0,2.0,5.400000000000011e-05,9.988839999999999e-05,1.3500605427426284,0.25156012769150016
3,100,1.4,1.1,-0.017986,0.0004158132,21.330139132465234,0.33233481832600814
3,100,0.9,0.875,-0.0018320000000000003,9.774079999999996e-05,6.088074549929718,0.21203741773021448
3,100,1.0,1.325,-0.00022199999999999998,8.70268e-05,2.0818150656580126,0.21540344894023994
3,100,1.9,1.925,-0.001824,8.885840000000001e-05,1.5809208836655293,0.25146490425029655
3,100,1.6,1.25,-0.005819999999999999,0.00011979119999999999,7.036547923429646,0.24229437658571398
3,100,0.9,0.8,-0.000542,9.89924e-05,5.295254478959652,0.21178534135640795
3,100,1.8,0.5,-0.862518,0.897171766,0.059562485007972336,58.28430749987469
3,100,2.0,0.725,0.8936360000000002,0.8617162335999998,0.08493382298311528,88.99278406939385
3,100,1.9,0.95,0.8771599999999999,0.8009909704,0.10944578999226819,150.3353372009546
3,100,1.6,0.8,0.005821999999999999,9.612279999999999e-05,35.09997236822743,1.8584276490566278
3,100,0.8,1.7,-0.0023520000000000004,0.00011753999999999999,1.5184737122774385,0.23364259927196626
3,100,0.7,0.575,0.000264,0.00010483840000000002,15.120062476168739,0.27759606587775776
3,100,0.7,1.325,0.00013599999999999992,0.00010052,1.9694884285337024,0.21114995189994246
3,100,0.1,1.55,0.0005739999999999997,7.38636e-05,1.8229370855728042,0.22732721343192558
3,100,1.1,1.55,-0.0017720000000000001,0.0001074464,1.6602849091590703,0.2209816884313615
3,100,0.8,1.775,-0.00256,0.00010737920000000002,1.4792186731902706,0.24010948534341994
3,100,1.5,1.775,0.00406,0.00012215600000000003,1.6932201300200764,0.2434331749441692
3,100,0.7,0.5,0.0014260000000000004,0.00023984280000000001,20.82379990063804,6.465930210343753
3,100,2.0,0.5,0.9186680000000002,0.9135914584,0.06242732013628713,54.43809752313397
3,100,1.8,0.725,-0.7816280000000002,0.7920357896000002,0.16064203648978442,27.863048199240705
3,100,0.0,1.25,0.0010640000000000003,9.164560000000001e-05,2.2128490666574008,0.20853674878495634
3,100,1.2,1.25,0.00031399999999999977,0.0001162252,3.0170854107438863,0.22299186057649065
3,100,1.4,1.325,-0.0014039999999999999,7.8452e-05,4.812815137423123,0.23925824187932088
3,100,1.4,2.0,-0.0005679999999999997,8.987039999999998e-05,1.367805476840433,0.2509196813923456
3,100,1.0,1.1,5.4000000000000364e-05,0.000104766,4.1391882839351,0.2178771280881224
3,100,1.1,1.775,0.0004580000000000001,8.22652e-05,1.498014440116352,0.2349619287912577
3,100,0.3,0.5,-0.0032240000000000003,0.00019099119999999996,18.550821824694808,46.29036146108539
3,100,1.5,1.55,-0.00024600000000000034,9.838360000000001e-05,3.2413867735429163,0.2414289706416498
3,100,0.3,1.325,0.001242,0.00011047160000000001,2.044831365223772,0.21029262559384057
3,100,0.5,1.55,-0.0013339999999999997,9.050120000000001e-05,1.6442301635305645,0.22233570974923847
3,100,1.2,0.8,0.011224000000000001,0.0006576544,27.5383623897994,16.11050720871178
3,100,0.3,0.575,-0.0013880000000000003,0.0001005928,17.645563001169187,0.3259831509950907
3,100,1.2,1.7,0.0037,0.00014484239999999998,1.678025538046958,0.2404472584632679
3,100,1.9,1.475,-0.032406000000000004,0.0012128332,29.06621849764021,0.5110785916804383
3,100,0.9,1.625,0.0014099999999999996,0.0001149084,1.580900917744579,0.23140633108751218
3,100,1.1,0.875,0.00132,6.17352e-05,6.507503058591698,0.22369426322923253
3,100,0.8,2.0,0.002242,8.5482e-05,1.3076967133842219,0.2593739400979082
3,100,0.4,0.65,-0.0004079999999999999,5.0071199999999996e-05,15.936635441045562,0.29173595074055947
3,100,1.3,1.175,0.004237999999999999,0.00010315079999999999,15.18803590637719,0.30877165712053795
3,100,2.0,1.025,0.8327199999999999,0.7612743759999999,0.13584777768447676,85.45174357011321
3,100,0.8,0.95,0.00037199999999999977,9.496639999999999e-05,5.677295129153952,0.2141328270588459
3,100,0.5,1.925,0.000306,7.941320000000002e-05,1.3512954052972588,0.2515127756830065
3,100,0.9,1.25,-0.0005959999999999999,9.34464e-05,3.158569071762669,0.22199280048588171
3,100,0.4,1.475,7.799999999999996e-05,9.592519999999999e-05,1.7703102510087785,0.21579270247975954
3,100,1.5,0.875,0.114404,0.0223553752,37.61680122529624,1.9023697680734895
3,100,1.6,1.7,-0.004581999999999999,0.00010563079999999998,1.7342702997479975,0.2386960411701024
3,100,0.4,1.4,0.000686,0.0001265916,1.8400262471339233,0.2136466745874327
3,100,0.1,1.925,0.000208,8.083920000000002e-05,1.3865001853061651,0.24932299943306638
3,100,1.8,1.025,-0.044639999999999985,0.002391712,32.55008668209537,0.5318452368255836
3,100,0.0,1.325,0.0007020000000000003,8.86252e-05,2.135097765909772,0.20964871516590414
3,100,1.7,1.175,-0.011559999999999999,0.00021878160000000005,23.215200637193966,0.36462635734750515
3,100,0.7,0.65,-0.000674,7.358279999999999e-05,17.686364358755913,0.30817392234516244
3,100,0.0,0.95,0.0014839999999999999,8.59368e-05,4.782601364210747,0.20836519633146885
3,100,0.3,1.475,-0.00022599999999999996,8.80548e-05,1.7585965046419838,0.21811160033803575
3,100,1.2,0.875,0.00273,9.68572e-05,30.028876619867084,0.47192567765726656
3,100,1.1,1.7,-0.0005480000000000001,8.70592e-05,1.6047070945125024,0.2338552773952303
3,100,0.0,1.925,0.0012959999999999998,8.057279999999999e-05,1.3571755519740094,0.25164576780848635
3,100,0.3,1.4,0.0015559999999999997,0.00011673920000000001,1.8886251285653035,0.218507122321724
3,100,0.6,1.925,0.0006020000000000001,0.0001145796,1.347360769715689,0.24871667842278974
3,100,1.0,1.175,0.0020180000000000003,8.940039999999999e-05,2.419692388077444,0.20697709254618546
3,100,2.0,0.575,0.9220839999999998,0.9156526088000001,0.052500374310762155,596.8506355104166
3,100,0.7,1.4,0.0015040000000000001,0.0001208792,2.0620243472743507,0.2187495967528559
3,100,1.5,1.7,0.004292,0.0001275304,1.7791543089418977,0.23798394109964932
3,100,0.8,1.025,-1.600000000000011e-05,0.0001089352,5.03088778024151,0.21480423141414173
3,100,1.6,0.875,-0.086936,0.0094325792,39.84441441252759,2.9855201851874766
3,100,0.7,1.475,0.002728,0.00010959919999999999,1.9256513396287565,0.21941419506728457
3,100,0.3,0.65,-0.0005459999999999998,0.00017301,17.266189716220797,0.30903103186471914
3,100,1.8,0.575,-0.8347819999999997,0.8284126556,0.1524810335418392,126.72962250602659
3,100,1.4,1.175,0.0025039999999999997,0.00011386560000000001,5.443826345705004,0.22798237045196532
3,100,0.2,1.925,-0.0013060000000000003,0.00012689479999999998,1.3374509929993565,0.2508198737425732
3,100,1.9,0.65,0.8568380000000001,0.8132927132000001,0.16419643970804265,48.657941218285835
3,100,1.5,1.25,-0.001826,5.9658e-05,7.9119991637647775,0.25423161793576116
3,100,1.3,1.325,-0.0035059999999999996,0.0001225988,3.722854817721092,0.22811591844011078
3,100,2.0,1.85,-0.003104,7.75056e-05,2.53813646385585,0.2603183501578287
3,100,1.3,2.0,-0.0011339999999999998,8.85708e-05,1.4069923637915758,0.25385864995422447
3,100,1.7,1.1,-0.00229,6.063559999999999e-05,19.050009358833837,0.31231781766410965
3,100,0.4,0.5,-0.000738,0.00017337800000000005,28.190021014934587,6.7984615339093155
3,100,1.6,1.775,-0.001318,0.00012159160000000002,2.0771409645887475,0.2539385843540207
3,100,1.2,1.55,-0.00019999999999999998,9.22736e-05,1.938509175320178,0.22959909393749822
3,100,0.0,1.85,0.0008899999999999998,0.0001190292,1.3961578238273524,0.2391082339869099
3,100,1.9,1.625,-0.0016,9.763200000000002e-05,3.372021822220648,0.25477921028862094
3,100,0.4,1.325,0.000738,9.532280000000001e-05,2.1390838498006617,0.2109184181194719
3,100,0.2,1.55,0.0015320000000000004,0.00010604480000000002,1.6401551793654021,0.2279735026971362
3,100,1.5,0.8,0.08269199999999997,0.011063522400000001,34.50246471726578,4.544256842250906
3,100,0.4,0.575,-9.200000000000012e-05,7.226639999999999e-05,34.934405505792995,0.5159026179855871
3,100,1.7,2.0,-3.5999999999999953e-05,7.884080000000001e-05,1.395936815883143,0.260071479262825
3,100,1.8,1.85,0.0018940000000000005,0.0001082652,3.296893367708121,0.2680703989384542
3,100,1.3,1.1,0.0013700000000000003,9.01172e-05,5.2923293271952,0.22271968995197441
3,100,1.7,1.325,-0.0062320000000000006,9.53208e-05,20.786787240483314,0.34396173967702426
3,100,0.8,1.85,-0.0007580000000000001,0.00010464039999999997,1.4038246769669578,0.25070034917208545
3,100,1.1,1.25,-0.0006280000000000001,8.8308e-05,2.2545401775315907,0.20903107897945997
3,100,1.1,0.8,-0.002928,8.47208e-05,11.018210865144319,0.23795184370737232
3,100,0.0,0.875,-0.0015,6.138959999999999e-05,5.097202020311862,0.20665807801830005
3,100,0.9,1.175,0.0006480000000000004,8.30208e-05,2.7915751358434613,0.216582601405225
3,100,0.9,0.725,0.0007480000000000001,0.00013005440000000003,11.723346670491969,0.24414469344678436
3,100,0.6,1.55,-4.60000000000001e-05,0.00010687319999999998,1.647480086990205,0.22731059591124977
3,100,1.6,1.55,-0.0008199999999999999,7.656559999999998e-05,3.5802220591401577,0.23793048451857393
3,100,1.9,1.4,0.0011119999999999997,6.959039999999999e-05,13.202495514298523,0.2914248891408773
